text,label
Şimdiye kadar aldığım en iyi televizyon.,1
İlgili ve yardımsever müşteri hizmetleriyle memnun kaldım.,1
"Bu sefer kötü bir deneyim yaşadım, ürün kalitesi çok düşük.",0
"Şimdiye kadar aldığım en kötü üründü, kesinlikle tavsiye etmiyorum.",0
"Ne kadar ucuz olursa olsun, bu ürünü almak istemem.",0
"Kesinlikle beklentilerimi karşılamadı, hayal kırıklığına uğradım.",0
"Bu üründen kesinlikle uzak durun, çünkü çok kötü yapılmış.",0
"Benim için büyük bir hayal kırıklığı oldu, kalitesiz malzeme kullanılmış.",0
"Alacak olanlara söylemek istiyorum, hiçbir şekilde memnun kalmayacaksınız.",0
"Bu ürünü satın almamın en büyük hatası oldu, parasını bile haketmiyor.",0
Ürün kalitesi çok düşük olduğu için kesinlikle tavsiye etmiyorum.,0
Kesinlikle daha kaliteli bir ürüne para harcamak daha doğru bir tercih olacaktır.,0
Kaliteli ürün uygun fiyat,1
Pratik çözüm ekonomik,1
Şık görünüm ucuz fiyat,1
Seçkin ürün hesaplı fiyatlarla,1
Uygun fiyatlı avantajlı paket,1
Ekonomik tasarruflu seçim,1
Çok fonksiyonlu uygun fiyat,1
Şık ambalaj hesaplı fiyat,1
İndirimli kaliteli ürün,1
Harika fırsat ucuz fiyatlarla.,1
Pazartesi sipariş verdim salı kapıdaydı. Şaşırtıcı!,1
Perşembe sipariş ettim cuma elimdeydi. Harika!,1
Cumartesi sipariş verdim pazar ulaştı. Şimdiye kadar en hızlı teslimat!,1
"Pazartesi sipariş ettim, çarşamba sabahı geldi. İnanılmaz!",1
"Salı sipariş verdim, çarşamba elime ulaştı. Süper!",1
"Cuma sipariş ettim, cumartesi teslim edildi. Mükemmel!",1
"Çarşamba sipariş verdim, perşembe sabahı geldi. İnanılmaz hızlı!",1
"Pazar sipariş ettim, pazartesi ulaştı. Şaşırtıcı hız!",1
"Çarşamba sipariş verdim, cuma akşamı geldi. Harikulade!",1
"Perşembe sipariş verdim, cumartesi elimdeydi. Şimdiye kadar en iyi deneyimim.",1
Bu fiyat aralığında iyi bir seçenek.,0
Fiyatı uygun ama kalitesi de iyi.,0
Bu parayla daha iyisini bulamazsınız.,0
Alınabilecek en uygun fiyatlı ürün.,0
Kalitesiyle fiyatına değer bir ürün.,0
"Daha kaliteli bir ürün istiyorsanız, bütçenizi arttırın.",0
Paraya kıyanlar için ideal bir seçim.,0
Fiyatı piyasa ortalamasında ve kalitesi iyi.,0
Kalite-fiyat dengesi iyi bir ürün.,0
Bu fiyata benzeri olmayan bir ürün.,0
"Montajta sıkıntı var, verdiğimiz paralar boşa gidiyor.",0
"Cekmecelerin yerleri yanlış, montajı hatalı yapılmış.",0
"Bu iş için iyi bir marangoza ihtiyaç var, biz baş edemiyoruz.",0
"Aldığımız ürünün kalitesi yazık oldu, hayal kırıklığı yaşadık.",0
"Problemi sadece montajda değil, ürünün kendisinde de var.",0
Beklediğimizden çok daha zorlu bir montaj işi oldu.,0
"Ürün iyi ama montaj hizmeti çok kötü, dikkat edin.",0
Montajda yapılan hatalar ürünün kullanımını zorlaştırıyor.,0
"Bu paraya daha iyi ürünler bulunabilir, hayal kırıklığı yaşadık.",0
"Montajdan sonra ürünün görünümü değişti, tam beğenmedik.",0
oldukça uzun,0
çok sıcak,0
az yemek,0
hızlı koşmak,0
büyük araba,0
sessiz yürümek,0
yavaş konuşmak,0
parlak renk,0
güzel şarkı,0
acı tat.,0
Rengi hoş.,0
Şekli şık.,0
Malzemesi kaliteli.,0
Fiyatı uygun.,0
Kolay kullanıyorum.,0
Gayet dayanıklı.,0
Rahat taşıyorum.,0
Markası güvenilir.,0
İşlevi yeterli.,0
Görünümü hoşuma gidiyor.,0
Terlemiş ayaklarımı o ayakkabılar tahriş ediyor.,0
Sivrisinek ısırığından dolayı cildim tahriş oldu.,0
Sabahları beni uyanık tutmak için kahve içmek zorundayım.,0
Traffic beni her zaman sinirlendiriyor.,0
Telefonumun sürekli titreşmesinden dolayı başım ağrıyor.,0
Soğuk havalarda ellerim çatlıyor.,0
Evdeki tozdan dolayı gözlerim kaşınıyor.,0
Çok fazla tatlı tüketmenin dişleri hassas hale getirdiğini biliyorum.,0
Evcil hayvanlarımın tüyleri benim alerjilerimi tetikliyor.,0
Ayaklarım terleyince terli çoraplarımı giymekten hoşlanmıyorum.,0
Bu ürünü kullanışlı bulmadım.,0
Ürünün kalitesi beni tatmin etmedi.,0
Yedekli demelerine rağmen yedek parça vermemişler.,0
Makinenin performansı beni hayal kırıklığına uğrattı.,0
Ürünün beklentilerimi karşılamadığını düşünüyorum.,0
Artık bu markaya güvenim kalmadı.,0
Üründen beklediğim özellikleri taşımıyor.,0
Bu ürünün fiyatı aldığıma değmedi.,0
Keskinliği hiçbir zaman beklediğim seviyede değildi.,0
Bu ürünün özellikleri yanıltıcıydı.,0
Ürün hem güzel hem de kullanışlı. Fiyat performans oranı oldukça yüksek.,0
Tam bir fiyat performans ürünü. Hem kullanışlı hem de güzel.,0
Hem estetik hem de pratik bir ürün. Fiyat performansı oldukça memnun edici.,0
"Kullanımı kolay, tasarımı harika bir ürün. Fiyat performansı da gayet iyi.",0
"Görünüşü harika, işlevi de harika bir ürün. Fiyat performansı da beklentileri karşılıyor.",0
Hem şık hem de kullanışlı bir ürün. Fiyat performansında da tatmin edici.,0
"İyi bir tasarıma sahip, kullanımı da oldukça rahat bir ürün. Fiyat performansı da gayet iyi.",0
Hem görsel açıdan hem de işlevsel açıdan üst düzey bir ürün. Fiyat performans oranı da yüksek seviyede.,0
Pratik bir ürün arıyorsanız kesinlikle tavsiye ederiz. Fiyat performans oranı da gayet iyi.,0
"Estetik bir tasarıma sahip, kullanımı da oldukça kolay bir ürün. Fiyat performansı da beklentileri karşılıyor.",0
Çok ucuz malzeme.,0
Berbat bir işçilik.,0
Çok kötü bir ürün.,0
Kalitesiz malzeme kullanılmış.,0
Vasat bir ürün.,0
Çok kötü bir kalite.,0
İşlevsiz ürün.,0
Çok düşük kaliteli bir ürün.,0
Pek de iyi değil.,0
Kaliteden yoksun bir ürün.,0
İhtiyacınızı karşılayacak bir ürün arıyorsanız ve çok fazla para ödemek istemiyorsanız bu ürün tam size göre.,0
Düzenli bir banyo dolabı arayışındaysanız fakat bütçeniz sınırlıysa bu ürünü inceleyebilirsiniz.,0
Hem düzenli hem de bütçe dostu bir banyo dolabı için önerimiz bu ürün olabilir.,0
Banyo dolabınızda düzeni sağlamak için uygun fiyatlı bir çözüm arıyorsanız bu ürün tam size göre.,0
Fazla paralar harcamadan banyo dolabınızı düzenlemek istiyorsanız bu ürün ihtiyacınızı karşılayabilir.,0
Banyo dolabınızda oluşan dağınıklığı önlemek için uygun fiyatlı bir alternatif arıyorsanız bu ürünü tavsiye ederiz.,0
Bütçenizi zorlamadan banyo dolabınızda düzen sağlamak istiyorsanız bu ürün sizin için ideal olabilir.,0
"Hem fiyatı hem de kullanımı mümkün olanakları ile bu ürün, banyo dolabınızda düzeni sağlamanızı sağlar.",0
"Banyo dolabınızı düzenlemek için çok para harcamak istemiyorsanız, bu ürün aradığınız çözüm olabilir.",0
Banyo dolabınız için uygun fiyatlı bir seçenek arayışındaysanız bu ürünü değerlendirebilirsiniz.,0
Yeni aldığım tabak seti pek kullanışlı değil.,0
Arabamın lastiklerini yeni değiştirdim ama performansları kötü.,0
Yeni çamaşır makinesinde kurutma özelliği hiç işe yaramıyor. ,0
Daha önceki telefonum daha iyi performans gösterirdi.,0
Bu gitarın sesi hiç hoşuma gitmedi.,0
Markette indirimli görünce yeni aldığım ayakkabılar çok rahatsız ediyor.,0
Ütü masası ne yazık ki çok az yer kaplayamadı.,0
Ev sineği kovucuya çok para verdim ama sonuç alamadım.,0
Yeni dış mekan mobilyaları çok çabuk leke oluyor.,0
Yemek pişirme programı çıkan yeni fırında yemeklerim hep yanıyor.,0
"Bu telefon gerçekten harika, kesinlikle öneririm.",1
"Bu araba muhteşem, hiç düşünmeden alabilirsiniz.",1
"Bu yatak gerçekten rahat, kesinlikle denemelisiniz.",1
"Bu restoran harika, mutlaka deneyin.",1
"Bu film çok güzel, kesinlikle izlemelisiniz.",1
"Bu yürüyüş rotası çok keyifli, mutlaka deneyin.",1
"Bu kalem çok kaliteli, kesinlikle alabilirsiniz.",1
"Bu spor salonu çok başarılı, kesinlikle üye olabilirsiniz.",1
"Bu yemek gerçekten lezzetli, kesinlikle deneyin.",1
"Bu tatil yeri muhteşem, kesinlikle gitmelisiniz.",1
Kargom geç geldi ama ürün kalitesi harika.,1
Birkaç günlük gecikme olsa da ürün mükemmel.,1
Kargomda bir sorun olsa da ürün gayet güzel.,1
Gecikme yaşadık ama ürün son derece kaliteli.,1
Sorunlu bir kargo süreci yaşandı fakat ürün çok güzel.,1
Kargoda bir haftalık gecikme oldu ama ürün harika.,1
Kargo problemi yaşadım ancak ürün gerçekten harika.,1
Kargom geç geldi ama ürün memnuniyetimi sağladı.,1
Kargomda bir haftalık aksaklık yaşandı ama ürün iyi durumda.,1
Ürün güzel ama kargoda bir haftalık gecikme oldu.,1
Araba büyük. Eski model. ,0
Kitap ilginç. Mavi kapağı var.,0
Kedi beyaz. Siyah gözleri var.,0
Film romantik. İzlemek istiyorum.,0
Yemek lezzetli. Yeterince baharatlı.,0
Hava sıcak. Güneşli bir gün.,0
Buz dolabı boş. Yemek yapamıyorum.,0
Ayakkabı rahat. Topuklu değil.,0
Oda temiz. Pencere açık.,0
Kitaplık dolu. Okunacak bir sürü kitap var.,0
Kalitesiz bir ürün. Çok basit ve küçük boyutlu.,0
Bu ürünün kalitesi düşük. Oldukça sade ve minik boyutlu.,0
Ürünün kalitesi kötü. Çok basit ve ufak boyutlu.,0
Kalitesi düşük bir ürün. Çok basit ve minik boyutlu.,0
Bu ürünün niteliği zayıf. Oldukça basit ve minik boyutlu.,0
Niteliği düşük bir ürün. Çok basit ve ufak boyutlu.,0
Ürünün kalite seviyesi düşük. Çok basit ve küçük boyutlu.,0
Bu ürünün kalite standardı düşük. oldukça basit ve minik boyutlu.,0
Kalite bakımından düşük bir ürün. Oldukça basit ve ufak boyutlu.,0
Ürün kalitesi zayıf. Çok basit ve küçük boyutlu.,0
"Siparişimden sonra ürün 20 saat içinde elime ulaştı, harika bir hız!",1
"Çok uygun fiyatlarla hızlı bir teslimat, sipariş vermek için en iyi seçenek!",1
"Bu firma, sipariş vermenin yanı sıra hızlı teslimatı ve uygun fiyatlarıyla da öne çıkıyor.",1
"Sipariş verdikten sonra sadece 20 saatte ürünüm elimdeydi, hız konusunda gerçekten çok başarılılar.",1
"Fiyatları uygun olan bir firmadan sipariş verirken, hızlı teslimat da bekleyebilirsiniz.",1
"20 saat içinde teslim edilen siparişim için bu firmadan çok memnun kaldım, hem fiyatları hem de hızı mükemmel.",1
"Hem hızlı teslimatı hem de uygun fiyatlarıyla, bu firmanın müşterisi olmaktan mutluluk duyuyorum.",1
"Sipariş verirken uygun fiyatların yanı sıra hızlı teslimatı da göz önünde bulundurmak önemli, bu firma her ikisini de başarıyor.",1
"Bu firmaya sipariş vermek, uygun fiyatların yanı sıra harika hızlı teslimat avantajını da getiriyor.",1
"Sipariş vermek için bu firmayı seçtiğim için asla pişman olmadım, elime ulaşma süresi ve fiyatları gerçekten mükemmel.",1
"Her zaman Hepsiburada'dan alışveriş yaparım, çünkü hem kaliteli hem de hızlı teslimat yapıyorlar.",1
"Hepsiburada, alışveriş yapmanın keyifli ve kolay bir yoludur.",1
Hepsiburada.com'u seviyorum çünkü her şeyi bulabilirim ve kolaylıkla satın alabilirim.,1
Hepsiburada'dan satın aldığım ürünlerin kalitesi ve satış sonrası hizmeti harika.,1
"Hepsiburada sayesinde, ihtiyacım olan her şeyi kapıma kadar getirebilirim.",1
"Hepsiburada, online alışverişin en güvenli ve hızlı yoludur.",1
"Hepsiburada'dan aldığım ürünler, her zaman beklentilerimi karşılıyor ve daha fazlasını sunuyor.",1
"Hepsiburada, alışveriş deneyimimin daha keyifli hale gelmesini sağlıyor.",1
"Hepsiburada, müşterilerine her zaman kaliteli ve hızlı hizmet sunar.",1
"Hepsiburada sayesinde, istediğim ürünleri her zaman kolayca bulabilirim ve güvenle satın alabilirim.",1
"Ben de üç yıl boyunca kullandım, emiş gücü ve hortumunun dayanıklığı muhteşemdi, ama küçük çocuklarınız varsa her gün süpürmek zorunda kalırsanız tam bir işkence olabilir.",0
Özellikle yaz aylarında suyu tek seferde kullanabilmek sıkıntı yaratıyor ve kötü bir koku oluşabiliyor.,0
"Temizlemesi kolay gibi görünse de, içindeki tozlar her yere saçılıyor ve su kabı, üstteki gri ve siyah parçalar ayrı ayrı temizlenmesi gerekiyor.",0
Fiyatı harika ama sadece kenarda duracak bir süpürge olarak kullanmak daha uygun.,0
Yeniden açılması da çok zahmetli.,0
Ama yeni çıkan Philips gibi toz torbasız modeller de iyi.,0
Emiş gücü eski modeline göre hiçbir şey kaybetmedi.,0
Tüm aksam ve gövdesi de çok kaliteli.,0
Bu sebeple kullanıcıları tarafından tercih ediliyor.,0
Temizlik yapmayı kolaylaştıran bir süpürge arayanların mutlaka incelemesi gereken bir model.,0
Merhaba,0
Selamün aleyküm,0
Selam,0
Ne var ne yok?,0
Nasılsın?,0
Günaydın,0
İyi günler,0
İyi akşamlar,0
Hoşgeldin,0
Hadi uğurlar olsun.,0
"Merhaba, fiyatlar çok uygun olduğu için kararsız kaldım.",1
Sipariş verirken cihazın özelliklerini iyice araştırdım.,1
Gelen ürünün garantisini mutlaka kontrol edin.,1
Satın aldığım üründen çok memnun kaldım.,1
Ürünü aldıktan sonra hemen denedim ve sorun yaşamadım.,1
"Teşekkür ederim, güzel bir alışveriş deneyimi oldu.",1
"Kutu içeriği tam ve eksiksizdi, hiçbir şey eksik yoktu.",1
Ürünü kullanmaya başladığımda hemen farkı gördüm.,1
Sipariş işlemi oldukça hızlı ve kolaydı.,1
Ürün resimdekiyle aynı ve beklediğimden daha iyi oldu.,1
Marktın büyüklüğü tahmin edilenden daha küçüktür.,0
Olayın önemi alışıldığından daha azdır.,0
Dersin zorluğu öngörülenin aksine daha azdı.,0
Şirketin karlılığı hedeflenenden daha düşüktür.,0
Arabanın hızı beklenenden daha yavaştı.,0
Çocuğun zekası tahmin edilenden daha düşüktü.,0
Filmdeki gerilim seviyesi öngörülenin altındaydı.,0
İnsanlar projeye ilgi göstermediler beklenenin aksine.,0
Konserdeki kalabalık hayal edilenden daha küçüktü.,0
Havaların soğuk olması beklenenden daha geç başladı.,0
"Kaliteli ürünleri uygun fiyatlarla, hızlı ve sorunsuz kargoyla satın almak en iyisi.",1
"Gözümüzdeki kaliteyi, uygun fiyatla, hızlı teslimatla alabilmek gibisi yok.",1
Taze ürünlerin sunduğu avantajları düşünmeden hemen alabilirsiniz.,1
Royal kalitesine uygun fiyatlarla ve sorunsuz teslimatla sahip olmak mümkün.,1
"Ürün tazeliği, alınabilecek en iyi avantajlardan biri.",1
"Hem kaliteli hem de uygun fiyatlı ürünleri, hızlı teslimatla almak mümkün.",1
Taze ürünlerin sağladığı faydalar düşünülmeye değer.,1
"Royal kalitesini, uygun fiyata ve sorunsuz kargo ile satın almak mümkün.",1
"Uygun fiyatlarla, hızlı kargo ve kaliteli ürünler aynı pakette.",1
"Kaliteli ürünlerin ucuz fiyatla, hızlı teslimatla satın alınabileceğini unutmayın.",1
"Şarj performansı gerçekten inanılmaz, cihazımın şarjı hala %85.",1
"Cihazımı sabah saatlerinde şarjdan çıkardım, şu an hala %85'te.",1
"Şaşırtıcı bir şarj performansı, cihaz hala %85'te.",1
"Sabah şarj ettiğim cihazım, sosyal medya kullanımı ve fotoğraf çekimlerine rağmen hala %85.",1
"Cihazın şarj performansı beklediğimden daha iyi, hala %85'te.",1
"Şarj süresine hayran kaldım, şu an cihazım hala %85.",1
"Şarjının bu kadar dayanacağını düşünmemiştim, şu an %85'te.",1
"Cihazım, sabah şarj edilmesine rağmen hala %85.",1
"İnanılmaz bir şarj performansı, cihazım hala %85'te.",1
"Şarj ömrü gerçekten etkileyici, cihazım hala %85.",1
"Siparişim zamanında geldi, teşekkür ederim.",1
"Gerçekten güzel bir ürün, teşekkürler.",1
Hızlı teslimat için teşekkürler.,1
"Ürünün kalitesine hayran kaldım, teşekkür ederim.",1
İlgilenip yardımcı olduğunuz için teşekkür ederim.,1
"Beklentilerimi karşıladı, teşekkürler.",1
Mükemmel hizmet için teşekkür ederim.,1
"Hiçbir sorunla karşılaşmadım, teşekkürler.",1
"Gönderim zamanında oldu, teşekkür ederim.",1
Yüksek kalitede ürün sunduğunuz için teşekkür ederim.,1
"Bu ürünü arkadaşıma hediye aldım, gerçekten çok beğendi!",0
"İlk kez bu siteden alışveriş yaptım, tam zamanında geldi ürün.",0
"Bu ürünün kalitesi çok yüksek, kesinlikle tavsiye ederim.",0
"Bu ürünü kuzenim için aldım, gerçekten çok beğendi.",0
Siteden aldığım bu ürün kesinlikle fiyatına değer.,0
"Bu ürüne çok özenli bir şekilde paketlenmişti, teşekkür ederim.",0
İlgilendikleri için sitedeki müşteri hizmetlerine teşekkürler.,0
Bu ürünün tasarımı da kullanışlığı kadar güzel.,0
Siteden aldıklarım arasında en sevdiğim ürün bu oldu.,0
"Teşekkürler, her şey gösterildiği gibi hızlı ve sorunsuz oldu.",0
Dolabın vidaları sağlam olmadığı için memnun kalmadım.,0
"Vidalar tam oturmadı, dolap sallanıyordu.",0
Marangoz çağırarak vidaları yeniden taktırdım.,0
Vidalar dolapta tutunmadığı için sıkıntı yaşadım.,0
"Dolabın kurulumunda sıkıntı yaşadım, vidalar tutmadı.",0
Dolapta vidaların sağlam olmaması beni rahatsız etti.,0
Marangozla çalışarak dolabın vidalarını tamir ettim.,0
Dolapta vidaların yerlerinde olmadığını fark ettim.,0
Dolabın sabit durması için vidaların tam oturması gerekiyor.,0
Vidaların düzgün taktırılmasıyla artık dolap sallanmıyor.,0
"15 Nisan 2019 tarihinde yeni bir çanta siparişi verdim, 3 gün içinde elime geçti.",1
"Dün gece yarısı bir pizza siparişi verdim, yarım saat sonra kapıma geldi.",1
"Yakın zamanda online bir kitap siparişi verdim, ertesi gün teslim edildi.",1
"Yeni bir ayakkabı siparişi verdim, 2 iş günü içinde teslim aldım.",1
"Özel bir kılıf siparişi verdim, 4 iş günü sonra teslim edildi.",1
"Online bir giyim sitesinden kıyafet siparişi verdim, 2 gün sonra kargoya verildi.",1
"Yeni bir telefon kılıfı siparişi verdim, 3 iş günü sonra adresime teslim edildi.",1
"Yeni bir güneş gözlüğü siparişi verdim, 1 hafta sonra kurye ile elime ulaştı.",1
"Yeni bir saat siparişi verdim, 2 iş günü sonra evime teslim edildi.",1
"Yakın zamanda online bir müzik aleti siparişi verdim, 3 gün sonra evime ulaştı.",1
"Kadın gibi güçlü, adam gibi cesur bir sporcu.",1
"Şefkatli bir anne gibi, babacan bir kardeş gibi yaklaşabilirsin.",1
"Kendine bakmazsan, hasta gibi olursun.",1
Acı çekmekten başka çıkış yolu kalmadı gibi hissediyorum.,1
Aynı fikirde miyiz yoksa farklı bir düşünceye mi sahibiz gibi görünüyor?,1
İşin ciddiyetini anlamayanlar çocuk gibi davranarak zaman kaybeder.,1
Yarım saat sonra buluşabileceğimiz yerde gibi söz vermiştik.,1
Geceleri ay ışığı gibi parlak bir şehirden geçiyoruz.,1
"Yüzüne güneş gibi gülümseyerek, ""Merhaba"" dedim.",1
Bu filmler beni saplantılı gibi yapar!,1
Internet bağlantımı duvar mesafesine rağmen güçlü tutmamı sağlayan bir cihaz aldım.,1
"Ürün incelemelerine dayanarak aldım, ve memnun kaldım.",1
Wifi sinyal gücüm düşük olsa da hızım yüksek.,1
Sadece bir çubuk sinyal alırken şimdi 3-4 arası alıyorum.,1
QSS özelliğini yüklemekte zorluk çekiyorum.,1
Ürünün şık tasarımı beni etkiledi.,1
Speed test sonuçlarına göre bağlantım 7 mgbt'e kadar çıkıyor.,1
Cihazı almayı düşünen arkadaşlara tavsiyede bulunuyorum.,1
Ürünün fiyatı diğerlerine göre biraz yüksek olsa bile performansı harika.,1
Ürünün özelliklerini araştırdıktan sonra aldım ve pişman değilim.,1
Bu markanın ürünleri genellikle çok iyi fakat benim son denememde bazı sorunlar yaşadım. ,0
"Dünya genelinde çok tanınan bir marka, ama benim deneyimim pek olumlu değil. ",0
"Markanın kalitesi tartışılmaz, ama benim deneyimim farklı. ",0
"Genellikle tavsiye edebileceğim bir marka, fakat son yaşadığım deneyim beni düşündürdü. ",0
"Ürünlerinin performansı genellikle harika, fakat benim deneyimimde bazı sorunlar yaşandı. ",0
Bu markanın lastikleri genellikle çok dayanıklı ama benimkiler patlamaya başladı. ,0
"Fiyatlarını hak eden bir marka, ama benim deneyimimde bazı maddi kayıplar yaşadım. ",0
"Birçok kişi tarafından övülen bir marka, ama benim deneyimimde her şey yolunda gitmedi. ",0
"Markanın ürünlerinin genellikle kaliteli olduğunu biliyorum, ama benim deneyimim sınırlı. ",0
"Bu markanın ürünleri genellikle iyi, fakat benim deneyimimde kısa sürede sorunlar yaşandı.",0
"Ürünüm sorunsuz geldi, teşekkürler.",1
"Sorunsuz bir şekilde ürünümü aldım, teşekkür ederim.",1
"Ürünümü eksiksiz aldım, teşekkür ederim.",1
"Aldığım ürünle ilgili bir sorun olmadı, teşekkürler.",1
"Ürünümü zamanında teslim aldım, teşekkür ederim.",1
"Ürünüm sorunsuz teslim edildi, teşekkürler.",1
"Aldığım ürünü tenzih ederim, teşekkür ederim.",1
"Ürünüm iyi paketlenmiş ve güvenli bir şekilde geldi, teşekkürler.",1
"Aldığım ürünle ilgili hiçbir sorunum yok, teşekkür ederim.",1
Ürünümün hızlıca gelmesi için teşekkür ederim.,1
Telefonum çabuk şarj olmuyor.,0
Bataryam hızlı tükeniyor.,0
Şarjım ömrünü tamamlamış gibi.,0
Pilim iyi çalışmıyor.,0
Telefonum çabuk kapanıyor.,0
Şarjı hemen bitiyor.,0
Telefonum güçlü bir bataryaya ihtiyaç duyuyor.,0
Şarjım birkaç saat içinde bitiyor.,0
Bataryam eskisi kadar dayanıklı değil.,0
Telefonumun şarjı çok zayıf.,0
Yeni aldığım tabletin şarjı çok çabuk bitiyor.,0
Oyuncu bilgisayarımın fanı çok gürültülü çalışıyor.,0
Telefonumun hoparlörü fazla düşük ses çıkarıyor.,0
Bu markanın kulaklıkları kısa sürede bozuluyor.,0
Televizyonumun uzaktan kumandası çok yavaş tepki veriyor.,0
Satın aldığım robot süpürge zaman zaman çalışmıyor.,0
Buzdolabımın içi ufak ve kullanışsız.,0
Laptopumun şarj kablosu çabuk kopuyor.,0
Fırınımın kapağı sıkıca kapanmıyor.,0
Sprey mopumun su haznesi fazla küçük ve sürekli doldurmak gerekiyor.,0
O da benim gibi düşünüyor galiba.,1
"Bu yemek tarifi çok kolay, denemelisin.",1
Geçen hafta sinemada harika bir film izledik.,1
İstanbul'da trafik çok yoğun oluyor.,1
Akşam üzeri yürüyüşe çıkmayı çok seviyorum.,1
Bu ayki maaşım biraz düşük geldi.,1
Yarın sabah kahvaltıya neler yapalım?,1
Bu araba gerçekten çok hızlı gidiyor.,1
Kitap olarak okumaktan daha çok müzik dinleyen biriyim.,1
Burada havalar genellikle çok sıcak oluyor.,1
Kitaplar henüz düzgünce istiflenmedi.,0
Yemekler tam pişmedi.,0
İşler henüz bitmedi.,0
Kıyafetler tam yerleştirilmedi.,0
Yolculuk planı henüz yapılmadı.,0
Okul kitapları tamamlanmadı.,0
Dersler tam anlaşılmadı.,0
İş planı henüz hazır değil.,0
Eşyalar tam toparlanmadı.,0
Projeler henüz tamamlanmadı.,0
Normal paspaslara göre çok yorucu.,0
Paspasın tamamen sıkılması için büyük güç gerekiyor.,0
"1-2 kez döndürmek yeterli değil, paspas sulu kalıyor.",0
Paspası sıkarken dik duruma getirmek gerekiyor.,0
Yerleri silerken yatay duruma getirmek önemlidir.,0
Dik-yatay yapmak için sürekli bir ayağa ihtiyaç vardır.,0
Paspasın ucunun tık diye oturtulması gerekiyor.,0
Bu iş çok zahmetli.,0
Üründen pişman oldum.,0
Dar alanlarda rahat silme olanağı bulunuyor.,0
Bu araba pahalı ama konforlu.,1
Kalem kaliteli ancak fiyatı yüksek.,1
Bu yemek lezzetli fakat sosu yoğun.,1
Ayakkabı rahat ama biraz dar.,1
Film ilginç ama sonu beklenmedik.,1
Kitap klasik ama okuması zor.,1
Atletik tayt rahat ama renkleri canlı.,1
Bu bilgisayar güçlü fakat ağır.,1
Cüzdan şık ama küçük.,1
Yeni telefon hızlı ama bataryası kısa ömürlü.,1
Arabaya yeni lastikler taktırdım ama çok da fark etmedi.,0
Mutfak tezgahını sildim ama lekeleri çıkmadı.,0
Duvarları boyadım ama rengi hiç hoşuma gitmedi.,0
Evin paspasını sıklıkla değiştiriyorum ama zemin yine kaygan kalıyor.,0
Yatağımı düzenli olarak topluyorum ama yine de rahat edemiyorum.,0
Pencere camlarını fırçaladım ama yağmur izleri kalmış.,0
Kıyafetlerimi makineye attım ama lekeler çıkmadı.,0
Tabakları bulaşık makinesinde yıkadım ama hala kirli görünüyorlar.,0
Halıyı süpürdüm ama halen tozlu ve kirli duruyor.,0
Evin havasını temizlemek için aroma difüzörü kullandım ama kokusu pek iç açıcı değil.,0
Orjinal ürün ve çok uygun fiyatı ile teşekkürler HB.,1
HB sayesinde orjinal ürüne ucuza sahip oldum.,1
Uygun fiyatlı orjinal ürünleriniz için teşekkürler HB.,1
"HB, orjinal ürünler konusunda gerçekten başarılı.",1
Orjinal ürünlerinizi çok uygun fiyatlarla satın alabilmek harika HB.,1
HB sayesinde kaliteli ürünleri ucuza almam mümkün oldu.,1
"Teşekkürler HB, orjinal ürünlere uygun fiyatlarla sahip olabiliyoruz.",1
"Fiyat konusunda mükemmel HB, teşekkürler orjinal ürünleriniz için.",1
Kaliteli orjinal ürünlerinizi uygun fiyatlarla satmanız için teşekkürler HB.,1
Orjinal ürünlerinizi böylesine uygun fiyatlarla satmanız için teşekkür ederim HB.,1
"Arkadaşlar boş yere para harcamayın, hiçbir işe yaramazlar.",0
"Hiçbir faydaları olmayacağından dolayı, arkadaşlar işe yaramazlar.",0
"Boşuna harcama yapacağın için, arkadaşların hiçbir işe yaramaz.",0
"Arkadaşlar, çalışmaların için boş yere para harcamayın, hiçbir faydaları olmaz.",0
"İşe yaramayacağından dolayı, arkadaşlarınla vakit kaybetme.",0
"Arkadaşların, işlerine hiçbir şey katmadığı için, onları almayın.",0
"Boş yere zaman ve para kaybı yaşamaya gerek yok, arkadaşların işe yaramaz.",0
"Arkadaşların hiçbir işe yaramayacağından, onları almadan önce düşünmelisin.",0
"Arkadaşların, işe yaramayan birer yatırım olduklarından dolayı, onları satın alma.",0
"Arkadaşların, yapılan işlere hiçbir katkısı olmayacağından dolayı, onları satın almak anlamsızdır.",0
"Sabahları telefonumu şarj ediyorum, öğleden sonra şarjı tükeniyor.",0
"Telefonda ısınma var, kullanırken dikkatli olun.",0
"Ucuz telefonlar alırken dikkatli olun, daha iyi seçenekler mevcut.",0
"Şarjı 8'de başlatıyorum, saat 3'te tamamlanıyor.",0
Ucuz telefonlar tercih ederken performanslarını kontrol edin.,0
"Telefonun şarjı 8'de başlıyor, akşam kullanıma yetiyor.",0
Yeni telefon alırken fiyatına değil özelliklerine bakın.,0
"Telefonum hızlı şarj oluyor, bu da kullanımı kolaylaştırıyor.",0
"Telefonumun şarjı bitince sinir oluyorum, mutlaka yedek powerbank taşıyorum.",0
"Ucuz telefonlar tercih etmek yerine başka özelliklere de bakın, kamera kalitesi gibi.",0
Bilgisayarımızı 2 yıl önce aldık ve memnunduk.,0
Son zamanlarda bilgisayarın açılışı biraz yavaşlamaya başladı.,0
